Event	Score
180	10.127334258465632
181	10.566496416251823
182	10.302001344029899
183	12.720085745896114
184	10.766610102483936
185	10.277370063650396
186	12.248595189149347
187	9.853584709766228
188	12.109735078604045
189	10.426064681174871
190	12.197553728942582
191	11.953552575037747
192	12.206707345421734
193	9.493637231794764
194	10.792300216463996
195	9.720942025760685
196	11.752834713436249
197	12.48580279883139
198	12.86630036285451
199	12.002021146930089
200	9.937387610784599
201	11.515717214293884
202	12.105580505168593
203	10.12502579805544
204	13.083420222843834
205	9.766008716693088
206	10.334472931874034
207	9.937633977634391
208	11.676038229013878
209	9.665956977399013
210	10.318081477814854
211	10.109914385608779
212	11.43444234200465
213	10.440600266151948
214	12.723919920719876
215	9.794340611480514
216	9.44365860765464
217	10.009211366789541
218	9.515722245584648
219	13.346154205537458
220	13.048766541713045
221	9.34618455195574
222	10.815074011791696
223	12.585496746309637
224	12.121536952939696
225	10.287696841873586
226	12.590338316527662
227	9.393215269421763
228	10.109776920419211
229	11.013491110828568
230	12.311556760155831
231	10.095519534874391
232	12.953499017298576
233	11.613648242934401
234	10.929379349345812
235	9.775480756098702
236	10.26798387381955
237	11.827201283822466
238	10.457517528997847
239	10.564654179005352
240	9.856487398949016
241	12.233089576893432
242	9.962836147911283
243	12.190911350949944
244	12.360604029319568
245	11.890800009310775
246	12.48374070665621
247	10.024451063757962
248	10.211902969243992
249	10.392614332775253
250	11.055900702498485
251	11.63968955557494
252	12.678666712273616
253	12.07203938567542
254	9.870998742194942
255	11.968060188396276
256	12.40044876845772
257	10.457182933934636
258	12.819656760075679
259	11.4948981369716
260	12.184076025733738
261	12.543987689500907
262	12.632253335582107
263	10.246861899302012
264	9.872943419110173
265	9.835887031112877
266	13.090713035261768
267	10.64976067615631
268	10.791052476872018
269	12.300899911537265
270	9.965793502658068
271	9.503653064251914
272	11.223092768150648
273	10.506507760750772
274	11.731466241136358
275	9.355293025952431
276	10.26913964448035
277	9.77826136852733
278	11.784814967005309
279	11.120288653118086
280	10.522260028276259
281	9.478567442583616
282	10.135476302704934
283	9.75141100516883
284	12.001037384688686
285	9.992899398169726
286	12.987989587665457
287	12.15451931147997
288	12.876848717858278
289	10.38802833609357
290	12.174092876248768
291	11.193024066391281
292	9.939996380689433
293	12.76764943056251
294	10.022480152169688
295	9.855916202478898
296	12.624638652563117
297	9.94419966104402
298	12.802492161216932
299	11.013491110828568
300	10.869821280493063
301	13.099742577602505
302	10.366533606738592
303	12.84978320582881
304	12.823721104831957
305	13.075413794273384
306	11.907836299009432
307	9.044103531560285
308	10.145395420053855
309	9.998295038249376
310	12.813963509910767
311	9.718473575142736
312	10.540605317393478
313	11.732739520892427
314	12.05407970316513
315	12.183043807145618
316	12.028884905826676
317	11.681587911309498
318	12.436467099330287
319	13.002266008117761
320	13.178826413909855
321	11.911048568078105
322	9.280623722955477
323	13.455630019626216
324	12.754811244216246
325	10.609042896776408
326	9.11494249296677
327	12.683921863231802
328	12.10777828853186
329	10.187826702532755
330	9.585640602328326
331	12.114281427688963
332	12.28956985167886
333	11.799198498219365
334	13.114504428792962
335	10.065046344551615
336	10.172202641525764
337	9.31951642399826
338	9.923154903923825
339	11.792209564352511
340	12.411258876606182
341	10.153883581141445
342	9.99678833066454
343	12.17131214789655
344	12.873093703029499
345	9.706254886393737
346	12.325404291513982
347	10.730975370537154
348	9.492296792649718
349	13.07205420260344
350	12.667887781205202
351	11.898309432313308
352	12.439013287814706
353	12.11224143798625
354	12.43425831808148
355	12.592208814646744
356	12.510795826691771
357	9.673475043939836
358	13.277577503801895
359	12.746119189785007
360	10.058232935851404
361	9.25977261239355
362	10.667914461613925
363	9.896491302168673
364	12.529951995829762
365	11.24968583422232
366	10.085212494651053
367	12.344699781898644
368	12.287077328723106
369	9.701293968177325
370	13.234078806040051
371	9.907684799973524
372	12.869021713450941
373	11.579965287427349
374	12.835819295094868
375	12.66964547179171
376	9.808415472353126
377	12.469707059580662
378	10.80843157636362
379	12.10209237438914
380	12.365750482228247
381	9.278514931630115
382	12.330407300085195
383	9.553689736622776
384	12.395680460939825
385	11.800767864343996
386	10.195594892006877
387	10.512992688119262
388	12.658708119976726
389	10.547582605640509
390	12.376823598781424
391	12.606753869057703
392	11.778723949171289
393	10.279787845741101
394	12.744174019447128
395	13.168389161856497
396	12.888527675317862
397	9.441646335534772
398	12.570750648520416
399	12.423878813019634
400	10.331816539682293
401	12.720085745896114
402	9.10478296367908
403	12.496361729272314
404	9.86643166477352
405	9.516993345918964
406	12.586126402212468
407	12.278421275485005
408	12.474005791578039
409	9.936746020998529
410	10.482709844876448
411	12.72331650062605
412	12.111614742132573
413	10.113784130972187
414	12.445518536211914
415	10.276032757767705
416	12.14024803410154
417	10.162116221386706
418	11.785155907236122
419	10.4415417763392
420	12.543275597355185
421	9.953880667516785
422	9.992523926463601
423	12.672046559718401
424	12.596951652993978
425	12.539174070236779
426	12.450927762296581
427	12.604770070173682
428	10.511060550085801
429	10.529300489567373
430	12.560346128144133
431	10.251433220836573
432	12.123066792656168
433	12.765414050485745
434	12.527846926319999
435	11.649617611996721
436	12.025885305699273
437	11.273523866208844
438	12.943665712788924
439	9.461165615472858
440	11.976904057702743
441	12.491403108314914
442	12.270997216403874
443	11.887568304130967
444	9.824338199884853
445	12.180709734078436
446	10.45556788922243
447	11.694721126634233
448	12.82725850144778
449	9.670540323602209
450	10.262816357636583
451	12.232664020642948
452	12.34217581109078
453	11.930905112247
454	9.96303141996107
455	11.376532796372569
456	12.217390569206541
457	12.422414928658664
458	9.355671216984712
459	11.92869173284152
460	11.690162561554915
461	9.943366572295602
462	12.155626657492371
463	11.690162561554915
464	12.882837881384678
465	11.355734926351374
466	9.818034245794076
467	10.007595242681882
468	12.346501823354863
469	13.318969602421493
470	11.976788570744265
471	12.472438707681238
472	10.630090199097978
473	9.58834997223705
474	10.354362807736905
475	10.042234044852647
476	12.706495850346682
477	12.843539611431602
478	9.72358615687786
479	9.017178880217688
480	12.703175436236018
481	12.040367402443826
482	11.57856466495916
483	10.806243116916828
484	9.65365576783201
485	10.42369355768909
