Event	Purity
804	0.49945869871170295
805	0.49945869871170295
806	0.49945869871170295
807	0.49945869871170295
808	0.49945869871170295
809	0.49945869871170295
810	0.49945869871170295
811	0.49945869871170295
812	0.49945869871170295
813	0.49945869871170295
814	0.49945869871170295
815	0.49945869871170295
816	0.49945869871170295
817	0.015037593984962405
818	0.49945869871170295
819	0.49945869871170295
820	0.49945869871170295
821	0.49945869871170295
822	0.9683544303797469
823	0.49945869871170295
824	0.49945869871170295
825	0.49945869871170295
826	0.49945869871170295
827	0.49945869871170295
828	1
829	0.49945869871170295
830	0.49945869871170295
831	0.49945869871170295
832	0.49945869871170295
833	0.49945869871170295
834	0.49945869871170295
835	0.05263157894736842
836	0.49945869871170295
837	0.49945869871170295
838	0.49945869871170295
839	0.49945869871170295
840	0.49945869871170295
841	0.49945869871170295
842	0.49945869871170295
843	1
844	0.49945869871170295
845	0.49945869871170295
846	0.49945869871170295
847	0.49945869871170295
848	0.49945869871170295
849	0.49945869871170295
850	0.49945869871170295
851	0.06666666666666667
852	0.49945869871170295
853	0.49945869871170295
854	0.49945869871170295
855	0.49945869871170295
856	1
857	0.49945869871170295
858	0.49945869871170295
859	0.49945869871170295
860	0.49945869871170295
861	0.49945869871170295
862	0.49945869871170295
863	0.05263157894736842
864	0.49945869871170295
865	0.49945869871170295
866	0.49945869871170295
867	0.9632352941176471
868	0.875
869	0.49945869871170295
870	0.49945869871170295
871	0.49945869871170295
872	0.49945869871170295
873	0.49945869871170295
874	0.49945869871170295
875	0.49945869871170295
876	0.49945869871170295
877	0.49945869871170295
878	0.49945869871170295
879	0.49945869871170295
880	0.49945869871170295
881	0.49945869871170295
882	0.49945869871170295
883	0.49945869871170295
884	0.49945869871170295
885	0.49945869871170295
886	0.49945869871170295
887	0.49945869871170295
888	0.49945869871170295
889	0.49945869871170295
890	0.49945869871170295
891	0.49945869871170295
892	0.49945869871170295
893	0.49945869871170295
894	0.49945869871170295
895	0.49945869871170295
896	0.49945869871170295
897	0.49945869871170295
898	0.49945869871170295
899	0.49945869871170295
900	0.49945869871170295
901	0.49945869871170295
902	0.49945869871170295
903	0.49945869871170295
904	0.49945869871170295
905	0.49945869871170295
906	0.49945869871170295
907	0.49945869871170295
908	0.49945869871170295
909	0.49945869871170295
910	0.49945869871170295
911	0.49945869871170295
912	0.49945869871170295
913	0.49945869871170295
914	0.49945869871170295
915	0.49945869871170295
916	0.49945869871170295
917	0.49945869871170295
918	0.49945869871170295
919	0.49945869871170295
920	0.49945869871170295
921	0.49945869871170295
922	0.49945869871170295
923	0.49945869871170295
924	0.49945869871170295
925	0.9683544303797469
926	0.49945869871170295
927	0.49945869871170295
928	0.9632352941176471
929	0.49945869871170295
930	0.49945869871170295
931	0.49945869871170295
932	0.49945869871170295
933	0.49945869871170295
934	0.9683544303797469
935	0.49945869871170295
936	0.49945869871170295
937	0.49945869871170295
938	0.49945869871170295
939	0.49945869871170295
940	0.49945869871170295
941	0.49945869871170295
942	0.49945869871170295
943	1
944	0.49945869871170295
945	0.49945869871170295
946	0.49945869871170295
947	0.49945869871170295
948	0.49945869871170295
949	0.49945869871170295
950	0.49945869871170295
951	0.49945869871170295
952	0.49945869871170295
953	0.49945869871170295
954	0.49945869871170295
955	0.49945869871170295
956	0.49945869871170295
957	0.49945869871170295
958	0.49945869871170295
959	0.49945869871170295
960	0.49945869871170295
961	0.49945869871170295
962	0.49945869871170295
963	0.49945869871170295
964	0.49945869871170295
965	0.49945869871170295
966	0.49945869871170295
967	0.9683544303797469
968	0.49945869871170295
969	0.49945869871170295
970	1
971	0.49945869871170295
972	0.49945869871170295
973	0.49945869871170295
974	0.49945869871170295
975	0.49945869871170295
976	0.49945869871170295
977	0.49945869871170295
978	0.49945869871170295
979	0.49945869871170295
980	0.49945869871170295
981	0.49945869871170295
982	0.49945869871170295
983	0.49945869871170295
984	0.49945869871170295
985	0.49945869871170295
986	0.49945869871170295
987	0.49945869871170295
988	0.49945869871170295
989	0.49945869871170295
990	0.49945869871170295
991	0.49945869871170295
992	0.49945869871170295
993	0.49945869871170295
994	0.49945869871170295
995	0.49945869871170295
996	0.49945869871170295
997	0.49945869871170295
998	0.49945869871170295
999	0.49945869871170295
